Name,Notes,Lat,Long,x,y
Nivelles,,50.68577500011017,4.548583999906278,506346.05469999835,6565898.0537
Kampen,,52.55500299986981,5.9130020000035195,658232.3717,6901105.995200001
Harderwijk,,52.351000000082735,5.6320039997693225,626951.817400001,6863841.282899998
Deventer,,52.26399700023945,6.160996999830335,685839.048799999,6848000.979199998
Maastricht,,50.91099999984476,5.773997000162706,642758.4059000015,6605565.726899996
Tavira,,37.12399900024559,-7.653003999830336,-851928.5082999989,4456404.771200001
Jerez,,36.69399700004795,-6.132003999799538,-682611.5628000014,4396539.313299999
Algeciras,,36.13399899987863,-5.452999000213535,-607025.0720000006,4319075.1272
Manacor,,39.56499699968415,3.204001999635023,356667.87110000104,4802928.730499998
Sezimbra,,38.44699899997488,-9.098998000098673,-1012895.8240999989,4642765.657200001
Estremoz,,38.84000199988742,-7.584001000038844,-844247.1295000017,4698779.075999998
Évora, ,38.65209999965244,-7.929646000081576,-882724.1548999995,4671959.694499999
Beja,,37.89017800028962,-7.793259999824043,-867541.7347999997,4563923.243000001
Leiria,,39.70730499985391,-8.856925000051982,-985948.381000001,4823499.357000001
Guimaraes, ,41.434999000167544,-8.29200399967852,-923061.6629000008,5076717.202799998
Lamego,,41.0970039996907,-7.801000000194688,-868403.3476999998,5026660.2776999995
Guarda,,40.52781699969032,-7.267020999963845,-808961.0773000009,4942942.284999996
Covilha,,40.28199999969627,-7.504999000143496,-835452.6671000011,4907006.771600001
Tomar,,39.59500299989005,-8.405998000275993,-935751.4169999994,4807262.580300003
Saumur,,47.26799799986131,-0.06900100014168664,-7681.156199999154,5985928.405000001
Parthenay,,46.64599899995177,-0.24399700004415525,-27161.62180000171,5884482.313600004
Saint Maxient-L'ecole, ,46.41000100019935,-0.2049999998866231,-22820.495600000024,5846297.376500003
Niort,,46.322998000118716,-0.4530039999342911,-50428.174600001425,5832261.823899999
Cognac,,45.688003000305436,-0.32100100032220913,-35733.66789999977,5730491.674199998
Pons,,45.579004000015516,-0.5430040001912605,-60446.92880000174,5713139.084899999
Barbezieux,,45.47300199988358,-0.15199900016989046,-16920.45129999891,5696295.895900004
Lesparre-Medoc,,45.307996000212924,-0.9289960002785712,-103415.36169999838,5670140.180699997
Libourne,,44.92200400025776,-0.2400009999112673,-26716.789099998772,5609250.958499998
Bazas,,44.437003000049664,-0.2120020001153886,-23599.954700000584,5533320.3478000015
Mont-de-Marsan,,43.893996999787376,-0.505996000328468,-56327.217099998146,5449052.6022000015
Oloron,,43.18999899971583,-0.6150039998578444,-68461.93210000172,5340936.492299996
Sarlat,,44.88800200006383,1.2179990002989751,135587.02849999815,5603906.8923999965
Bergerac,,44.86000300014173,0.4840039998032031,53879.07880000025,5599508.684100002
Gourdon,,44.74200400021631,1.378000999706969,153398.36960000172,5580996.331100002
Figeac,,44.61099999994577,2.0279989999167407,225755.81599999964,5560487.884499997
Marmande,,44.50399900015284,0.15400099998512748,17143.31289999932,5543771.363200001
Casteljaloux,,44.31599800007473,0.08200100031854361,9128.309599999338,5514474.5392
Nérac, ,44.13799600015659,0.33699800037412436,37514.44579999894,5486822.275899999
Montauban,,44.020996000066134,1.3410020000650296,149279.6598000005,5468691.937799998
Condom,,43.96200100005157,0.37100000014100576,41299.531100001186,5459563.632399999
Lectoure,,43.93899699982495,0.6230000003215282,69352.0428000018,5456006.676600002
Lavaur,,43.7010010000741,1.8119990000186923,201710.80600000173,5419287.390500002
L'Isle-Jourdain, ,43.6139979997202,1.0790029997806831,120114.06450000033,5405900.510399997
Castres,,43.603999000049036,2.2320020000937038,248465.32609999925,5404363.237099998
Mirande,,43.52000200013453,0.39999800019468074,44527.5736999996,5391459.386
Castelnaudary,,43.32000399988278,1.9569979996096227,217852.0207999982,5360807.256200001
Pamiers,,43.11400299998988,1.6159970003282575,179891.96319999918,5329340.3957
Limoux,,43.052001999810386,2.2120039998860563,246239.15890000015,5319890.434100002
Tarascon,,42.84600100022061,1.600003999575987,178111.63049999997,5288560.927100003
Crest,,44.7340029998493,5.017996999621138,558600.8707999997,5579742.457800001
Aubenas,,44.62399600009861,4.379996000030783,487578.92440000176,5562520.315800004
Marvejols,,44.55400299997675,3.287998999921023,366018.374400001,5551579.547799997
Ales,,44.131002999774104,4.076002999713846,453738.57840000093,5485737.631200001
Millau,,44.10400300017418,3.0760040003766482,342419.19900000095,5481551.018799998
Apt,,43.87699599983782,5.392001000208215,600234.8057000004,5446426.720700003
Beaucaire,,43.81500400028553,4.63300399979159,515743.64609999955,5436858.1162
Sommieres,,43.79100100026076,4.075004000354347,453627.37029999867,5433155.867200002
Arles,,43.689004000046125,4.6250030002033595,514852.97890000045,5417440.295999996
Lunel,,43.68300100003323,4.129004000328876,459638.6228,5416516.194600001
Salon-de-Provence, ,43.66400199970844,5.254003999947687,584873.049899999,5413592.099100001
Agde,,43.32200200003002,3.4640030003020734,385611.0500999987,5361112.974200003
Gap,,44.567998000210466,6.075001999927073,676266.1292000003,5553766.0852999985
Sisteron,,44.202003999911376,5.932000999953371,660347.3306999989,5496756.1696000025
Manosque,,43.838998000204796,5.777003000258583,643093.0322999991,5440560.464599997
Grasse,,43.658998000069204,6.916997000371903,769996.5839000009,5412822.098200001
Draguignan,,43.54199800003254,6.4610030002352365,719235.5639999993,5394836.734099999
Hyères, ,43.12300299987899,6.1229989999306325,681609.1308000013,5330712.937600002
Calvi,,42.5719959997127,8.748002000013129,973823.1281000003,5247050.529200003
Douai,,50.368003000230686,3.079999999611172,342864.0315999985,6510253.088299997
Abbeville,,50.110999000015696,1.839997999814571,204827.64039999992,6465521.149700001
Compiègne,,49.40800000013365,2.818999999584622,313809.64449999854,6344376.159000002
Bernay,,49.093998999847884,0.6049999997311428,67348.29190000147,6290826.134499997
Mantes-la-Jolie, ,48.98599900018883,1.7069959999447262,190021.92550000176,6272486.051100001
Meaux,,48.9580000000142,2.89000099989174,321713.4397,6267737.875200003
Châteaudun,,48.07222222982751,1.3378702394225968,148931.03379999846,6118878.461900003
Châtillon-sur-Seine,,47.862997000211976,4.567997000132952,508507.1000000015,6084092.6065
Vendôme,,47.79700000015555,1.0669969998387447,118777.56269999966,6073149.068999998
Blois,,47.58800199981894,1.3269979996074985,147720.74159999937,6038584.7053999975
Loudun,,47.01300100010551,0.08599699955310106,9573.142200000584,5944196.424800001
Issoudun,,46.943997999910614,2.000999000378658,222750.18980000168,5932937.906400003
Châtellerault,,46.812003999920705,0.543998000426179,60557.58040000126,5911442.1445999965
Châteauroux,,46.806001000293314,1.7039990000696346,189688.30099999905,5910465.787100002
Mirebeau,,46.78700200009763,0.1839980002966321,20482.563700001687,5907376.413800001
Saint-Junien,,45.8860030000806,0.9000020004228713,100187.76440000162,5762099.9023
Nontron,,45.5290000000966,0.6629959998384928,73804.3770999983,5705189.743900001
Montignac,,45.068002000261,1.161001999551091,129242.15139999986,5632233.369900003
Gray,,47.445999999703425,5.58499699980274,621719.0221000016,6015178.911499999
Beaune,,47.03000199989237,4.83200300025538,537896.113499999,5946972.538099997
Lons-le-Saunier, ,46.674997000099445,5.543002999770149,617044.2714000009,5889185.721600004
Saint-Pourcain-sur-Sioule, ,46.3100020001676,3.290995999796081,366351.9989,5830167.192100003
Riom,,45.89500300025164,3.1070000000476186,345869.65790000185,5763539.312700003
Montbrison,,45.61099900008559,4.058003000021757,451734.82759999856,5718229.175800003
Brioude,,45.29599900023986,3.38099600005305,376370.7531000003,5668241.464400001
Villefranche,,45.98500299994594,4.71700100007759,525094.1493999995,5777946.266099997
Romans,,45.068002000261,4.838996000263326,538674.570700001,5632233.369900003
Salins-les-Bains,,46.93399900022428,5.873995999625168,653890.2435999997,5931307.675499998
Chambéry, ,45.571002999808975,5.909995999907609,657897.7452999987,5711866.6576000005
Vivero,,43.66600000000466,-7.584001000038844,-844247.1295000017,5413899.563500002
Avilés, ,43.55465175496418,-5.917091547096814,-658687.6180000007,5396780.197300002
Ribadeo,,43.53900099990284,-7.039995999939983,-783688.7699000016,5394376.490999997
Cangas de Narcea, ,43.18099899990547,-6.543997000065499,-728474.4138000011,5339562.445
Lugo,,43.01700099990458,-7.558999000117989,-841463.9195999987,5314559.930600002
Benavente,,42.00800199987278,-5.671995999986676,-631403.7065000013,5162178.180200003
Ciudad Rodrigo,,40.60500100016962,-6.53200000034438,-727138.9138999991,4954252.8288
Bejar,,40.39000000023713,-5.756001999595164,-640755.2115999982,4922778.924400002
Plascencia,,40.03199799976874,-6.084996999832922,-677378.7674999982,4870593.231700003
Castro,,43.20199599985619,-4.598997999826768,-511958.1154999994,5342768.4125000015
Miranda de Ebro,,42.69300100019321,-2.946004000404706,-327947.66519999877,5265359.5995000005
Belorado,,42.42399999988059,-3.192000999715962,-355331.9259000011,5224705.716300003
Sahagun,,42.3739959999034,-5.0260030001305775,-559492.0947000012,5217167.912600003
Carrion de los Condes, ,42.34399900025361,-4.597000000209506,-511735.6992000006,5212648.9243
Mayorga,,42.16200100030622,-5.264998000111365,-586096.8964000009,5185277.383199997
Santa Domingo de Silos,,41.96599900017449,-3.4179999997178343,-380490.01949999854,5155887.619099997
Villalpando,,41.8699959998692,-5.40899800034283,-602126.9030999988,5141525.3244
Penafiel, ,41.6040009998652,-4.11800199976928,-458413.8856999986,5101844.057599999
Ayllon,,41.425999000051036,-3.3700029997143086,-375147.01790000126,5075380.939400002
Cuéllar, ,41.39999799988144,-4.309999000004338,-479786.89400000125,5071521.514600001
Olmeda,,41.29299700003519,-4.678998999979912,-520863.78610000014,5055655.186300002
Arévalo, ,41.063002000165305,-4.714000000004557,-524760.0795999989,5021638.890500002
Segovia,,40.93399599966167,-4.107004000305991,-457189.5940000005,5002610.9580999985
Guadalajara,,40.63100200009377,-3.162004000302788,-351992.6752000004,4958065.955799997
Estella,,42.6830019998371,-2.032000000072473,-226201.20529999956,5263845.316600002
Sanguesa,,42.57799899975512,-1.2799959996637935,-142488.50290000066,5247957.994999997
Huesca,,42.13699899995774,-0.41100099968084797,-45752.42199999839,5181523.372299999
Tudela,,42.06799599970363,-1.6039960004091969,-178556.01799999923,5171170.363200001
Tarazona,,41.90299900008682,-1.7220039997845673,-191692.6083999984,5146460.221299998
Borja,,41.837001999965786,-1.5279999997114282,-170096.18189999834,5136594.319399998
Sarinena,,41.79599799973561,-0.15900100039865595,-17699.91039999947,5130469.7487
Soria,,41.76400300003743,-2.4579969998976345,-273622.9743999988,5125693.530299999
Almazan, ,41.48999799998844,-2.5289980002047523,-281526.76960000023,5084887.137400001
Calatayud,,41.35399899969304,-1.6340020000431903,-181896.27059999853,5064697.492700003
Daroca,,41.12199700003403,-1.4070039997835218,-156626.96880000085,5030352.880999997
Morella,,40.624998999989984,-0.10200399965077182,-11355.033300001174,4957185.465499997
Teruel,,40.3420029999681,-1.1040010004018592,-122896.82919999957,4915766.399899997
Huete,,40.14600100013936,-2.6880010002532475,-299226.90260000154,4887181.4848000035
Castellon De La Plana,,39.96400300022944,-0.2609980003767445,-29054.164500001818,4860712.671599999
Ciudad Real,,38.977999000013426,-3.9270039997920523,-437152.0855999999,4718520.607900001
Ubeda,,38.01699699965874,-3.3739989998471627,-375591.85060000047,4581827.1972
Játiva,,38.99300200006099,-0.5229969997627602,-58219.759700000286,4720669.218699999
Albacete,,38.98799799969171,-1.8629979999201542,-207387.9886999987,4719952.5348000005
Berga,,42.105003999864685,1.8430039999104821,205162.26680000126,5176721.534699999
Barbastro,,42.03799900012551,0.12299600009333773,13691.852099999785,5166673.210600004
Monzón, ,41.909001999932144,0.1929980001426596,21484.439100001007,5147358.116400003
Cervera,,41.67300399994421,1.272997999633003,141709.48910000175,5112122.189499997
Montblanc,,41.38700200028995,1.162000999808887,129353.35960000008,5069593.049000002
Villafranca Del Panades,,41.35100199994017,1.6939999999658106,188575.2173999995,5064253.0506
Puigcerda,,42.43599700012942,1.9299980000715402,214846.39460000023,5226515.086300001
Seret,,47.94750999994928,26.06829799993433,2901909.6592000015,6098126.807400003
Ramieniec-Podolsk,,48.675476000095166,26.573485999800727,2958146.9301000014,6219974.786899999
Saint-Antonin,,43.72308300014368,0.8156739997007335,90800.41429999843,5422688.168700002
Mirepoix,,43.0864869999381,1.8760990003793692,208846.38540000096,5325145.329000004
Rieux,,43.257080000006866,1.199279999833284,133503.23889999837,5351184.2676
Rabastens,,43.823119999942705,1.7250979997440419,192037.03090000153,5438110.273500003
Saint-Chély-d'Apcher, ,44.80133099980536,3.275512999580047,364628.439199999,5590299.155000001
Villefranche-de-Rouergue,,44.351318000266524,2.036925999967838,226749.5650999993,5519971.3961
Ganges,,43.93609600005344,3.7094730002569514,412936.64550000057,5455558.2119999975
Azille,,43.277892999901724,2.6585079997319023,295943.7567999996,5354366.105099998
Campobasso,,41.560120000192846,14.664917000308819,1632491.0929999985,5095313.613600001
Velletri,,41.69128400023561,12.7780759996609,1422448.9136000015,5114846.876800001
Monteleone di Spoleto,,42.65191700011049,12.953307999564895,1441955.6506000012,5259139.2535
Atri,,42.58032199996845,13.98107899981556,1556366.5949999988,5248309.183399998
